image_name,brisque,niqe,piqe,maniqa,hyperiqa,MOS,brightness,contrast,colorfulness,sharpness,saturation,texture_noise,image_path,best_method,best_method_label,best_method_error
5277655082.jpg,8.29388427734375,4.385032977193382,39.02203750610352,0.3223479390144348,0.5497031807899475,2.77450980392157,0.78976256,0.29628882,0.022461774,1304.495,0.053782605,0.004224896,5277655082.jpg,maniqa,3,0.06847907341219406
5279252148.jpg,4.60369873046875,3.071051168254183,16.81209945678711,0.3546285629272461,0.5172295570373535,2.92307692307692,0.088614434,0.08122464,0.10976868,233.33519,0.851059,0.0075211683,5279252148.jpg,hyperiqa,4,0.03556380683481297
5279579302.jpg,7.31903076171875,5.799560843914387,6.213735103607178,0.1430359929800033,0.2408467382192611,1.7037037037037,0.096641116,0.07281046,0.08007741,73.14682,0.7008711,0.0070585855,5279579302.jpg,hyperiqa,4,0.15598785648653624
5286251169.jpg,7.21795654296875,3.652030912792528,31.538036346435547,0.53948974609375,0.6169847249984741,3.35,0.3731842,0.38719243,0.25609797,2098.6914,0.69370526,0.0039589447,5286251169.jpg,brisque,0,0.07973283690797972
5286481593.jpg,23.16900634765625,4.707723585151158,46.5811882019043,0.6333807706832886,0.6509901285171509,3.45192307692308,0.5889233,0.34393468,0.06586328,20172.668,0.14442727,0.095437944,5286481593.jpg,hyperiqa,4,0.06697672910502739
5286800940.jpg,32.54925537109375,3.862090345353288,42.20705032348633,0.4421738982200622,0.5873380899429321,3.18556701030928,0.7968027,0.09927552,0.33226264,101.06449,0.43542936,0.005512555,5286800940.jpg,niqe,1,0.02886349677321043
5286915372.jpg,2.47039794921875,2.388113226278637,24.890357971191406,0.5277072191238403,0.7282282710075378,3.62857142857143,0.70722145,0.24976075,0.20324315,1074.5582,0.19272386,0.012538444,5286915372.jpg,hyperiqa,4,0.04361067485730752
5288273177.jpg,13.70916748046875,5.232208132298409,20.99397850036621,0.4166381657123565,0.5818792581558228,3.14423076923077,0.39635506,0.3357574,0.34228882,436.10446,0.58864665,0.0071462262,5288273177.jpg,hyperiqa,4,0.016296208971160908
5288290650.jpg,-0.64727783203125,5.449701130818936,30.035266876220703,0.5490612983703613,0.67887282371521,3.65346534653465,0.7417142,0.22258848,0.22649503,2091.3936,0.3165785,0.0025262067,5288290650.jpg,maniqa,3,0.1022759399779205
528858440.jpg,31.45355224609375,5.681720990089835,23.716880798339844,0.243598535656929,0.3147556781768799,2.43362831858407,0.06691845,0.07875958,0.07950549,98.45162,0.5873287,0.003358159,528858440.jpg,maniqa,3,0.02116538518302491
5289133619.jpg,28.40716552734375,5.706608379534043,30.818140029907227,0.4169003963470459,0.535490095615387,2.92783505154639,0.49103105,0.1578964,0.24865511,85.58922,0.687985,0.00397936,5289133619.jpg,hyperiqa,4,0.02758595873877079
528938817.jpg,44.71502685546875,6.946627411644778,54.40526580810547,0.2809942662715912,0.3963548541069031,2.40163934426229,0.21627069,0.22893788,0.42646486,52.31804,0.5954021,0.004077498,528938817.jpg,hyperiqa,4,0.036360934009041834
528982659.jpg,19.49896240234375,6.152669679915018,30.22610282897949,0.3862398564815521,0.4889268279075622,2.57009345794393,0.39830628,0.3094816,0.0,2190.468,0.0,0.02928886,528982659.jpg,hyperiqa,4,0.21216653431928378
5289896585.jpg,18.10076904296875,3.7536412628498095,37.95986175537109,0.5731475353240967,0.7142835855484009,3.7047619047619,0.76818424,0.1720384,0.15505278,443.20392,0.2759124,0.004413367,5289896585.jpg,maniqa,3,0.0637820588917859
5290105717.jpg,24.64031982421875,4.903537774321029,22.48417091369629,0.0611029788851738,0.1763669401407241,1.67289719626168,0.09851199,0.21347344,0.14249964,28.29733,0.5779284,0.0029103558,5290105717.jpg,hyperiqa,4,0.05299523905183712
5290554591.jpg,14.94696044921875,3.2282300793311025,37.97926330566406,0.4987966418266296,0.6542090177536011,3.41747572815534,0.8206617,0.20043886,0.00823947,3190.0964,0.0021102007,0.0210607,5290554591.jpg,hyperiqa,4,0.020558868718964174
5291504812.jpg,15.27508544921875,3.214505135288817,33.270957946777344,0.4296485781669616,0.6408380270004272,3.24528301886792,0.57645184,0.35853463,0.24021712,1167.382,0.37481692,0.007096717,5291504812.jpg,niqe,1,0.02146096002644793
5292219744.jpg,21.15948486328125,4.376629511976212,9.246126174926758,0.2470232248306274,0.3785732090473175,2.13592233009709,0.24620855,0.042033397,0.1895879,56.43037,0.98294705,0.0045841415,5292219744.jpg,hyperiqa,4,0.23595097916632302
5292802931.jpg,24.98980712890625,4.563609495509467,23.788732528686523,0.3175360262393951,0.4344766438007355,2.49532710280374,0.07447433,0.1177489,0.04534324,4356.2993,0.37760815,0.010639387,5292802931.jpg,hyperiqa,4,0.08444174621361178
5293191802.jpg,19.37274169921875,2.851513185386506,38.76413345336914,0.4402798116207123,0.6440322995185852,3.35576923076923,0.39059362,0.25040898,0.3174178,305.03598,0.5921498,0.007818003,5293191802.jpg,hyperiqa,4,0.0033021127391106297
5293214322.jpg,11.23016357421875,2.0844838475113536,28.572168350219727,0.5225704908370972,0.6626863479614258,3.69444444444444,0.28779623,0.23819548,0.1806213,3593.9285,0.4274126,0.021419674,5293214322.jpg,maniqa,3,0.2420094116301481
5293957533.jpg,47.85516357421875,5.217509513239633,46.14691162109375,0.5687272548675537,0.6281988620758057,3.45454545454545,0.8072397,0.2659977,0.060150433,10068.341,0.085245766,0.039404646,5293957533.jpg,hyperiqa,4,0.1543560212067816
5294012475.jpg,6.25042724609375,4.993915516056515,25.088327407836918,0.579056441783905,0.7618505954742432,3.75961538461538,0.26964787,0.15841922,0.20456173,1178.3292,0.57232034,0.0054261517,5294012475.jpg,hyperiqa,4,0.037602529647151606
5294769560.jpg,20.02386474609375,2.143443860161664,34.67364883422852,0.5312896966934204,0.7048280239105225,3.54098360655738,0.53397334,0.32707307,0.21594009,3046.4602,0.3517303,0.019807924,5294769560.jpg,hyperiqa,4,0.044176885013919254
5296875210.jpg,45.38043212890625,4.816360257153414,38.935508728027344,0.5629497170448303,0.6721119284629822,3.57943925233645,0.21835457,0.12282565,0.33123857,126.81924,0.5707978,0.0023581714,5296875210.jpg,maniqa,3,0.023524419189278056
5297588508.jpg,20.30218505859375,3.9726748260501528,29.49329948425293,0.4462116360664367,0.6042363047599792,3.05940594059406,0.15975861,0.15818445,0.18829638,209.66182,0.6485057,0.004090466,5297588508.jpg,piqe,2,0.08237627482582477
5298103951.jpg,36.10430908203125,6.142386747403128,18.060789108276367,0.2946633994579315,0.4018965065479278,2.60952380952381,0.5033466,0.17690897,0.08422831,16.05799,0.19540542,0.002908119,5298103951.jpg,maniqa,3,0.0066975344776070145
5298580335.jpg,25.06463623046875,3.614350531531445,33.39665222167969,0.3763294219970703,0.5101220607757568,2.78640776699029,0.09456868,0.06768711,0.21971768,232.04865,0.8779282,0.005560754,5298580335.jpg,hyperiqa,4,0.07467375738056115
5298734322.jpg,21.97149658203125,4.032678374834322,17.867446899414062,0.5000808238983154,0.6564208269119263,3.28865979381443,0.7415288,0.13068935,0.127304,296.57077,0.17136286,0.00468696,5298734322.jpg,maniqa,3,0.07993661039533251
5300293470.jpg,17.27996826171875,4.493467158106472,23.06829643249512,0.4897043704986572,0.6420225501060486,3.03883495145631,0.57856613,0.1933106,0.18966629,84.94181,0.38998428,0.0034412765,5300293470.jpg,piqe,2,0.06616754472931063
5300926101.jpg,18.78265380859375,4.863151397883644,20.20049476623535,0.4673165678977966,0.5425093173980713,3.23469387755102,0.6951272,0.3100559,0.05814941,136.14218,0.115877755,0.003051952,5300926101.jpg,maniqa,3,0.011761531960666982
5301312418.jpg,43.81390380859375,9.728040819952438,35.84747695922852,0.3898820579051971,0.5218766331672668,2.87962962962963,0.6078651,0.059766542,0.20037845,40.139805,0.5700334,0.0018642503,5301312418.jpg,hyperiqa,4,0.02516518682584179
5302119756.jpg,44.25787353515625,4.152224413930036,24.57953453063965,0.5211371183395386,0.7130740284919739,3.61764705882353,0.7492118,0.19746885,0.330995,1991.0865,0.49098945,0.020365493,5302119756.jpg,hyperiqa,4,0.0018210530340816433
5304364574.jpg,20.53302001953125,3.443723689740623,29.936716079711918,0.4820106923580169,0.5991753339767456,3.25,0.44365087,0.2707636,0.2068007,764.6383,0.41939226,0.010922159,5304364574.jpg,niqe,1,0.0017728405152048765
5305142351.jpg,41.79803466796875,17.02587623596837,61.2102165222168,0.5560770630836487,0.694584310054779,3.64814814814815,0.067250915,0.10688385,0.16216244,382.49872,0.16719167,0.0023702255,5305142351.jpg,maniqa,3,0.07080485973202455
5305438208.jpg,31.17657470703125,4.983308275675218,37.654972076416016,0.3580220937728882,0.5721086263656616,2.72321428571429,0.69709486,0.33192363,0.22946231,131.68317,0.24808024,0.0026850514,5305438208.jpg,maniqa,3,0.11580517333943519
5306390584.jpg,22.64373779296875,3.576901879600528,48.034278869628906,0.4602115452289581,0.6184094548225403,3.2621359223301,0.35383198,0.29233545,0.36343113,987.8429,0.7067126,0.007962766,5306390584.jpg,hyperiqa,4,0.0016483399530584641
5306558367.jpg,47.75054931640625,5.372326848601325,56.69155883789063,0.2910467088222503,0.4072656035423279,2.525,0.26613078,0.3588782,0.3520344,116.790016,0.6197495,0.0023977004,5306558367.jpg,hyperiqa,4,0.04642446632615549
53065971.jpg,33.73773193359375,4.682277351307833,33.915977478027344,0.1101071685552597,0.3058334589004516,1.89622641509434,0.5186761,0.21506344,0.32221973,41.115215,0.5276222,0.0053336723,53065971.jpg,maniqa,3,0.01859761690312567
5306806108.jpg,39.39178466796875,5.768411390923981,56.49296188354492,0.5830180048942566,0.6171170473098755,3.56880733944954,0.620719,0.3692241,0.0,735.4182,0.0,0.0030374262,5306806108.jpg,maniqa,3,0.10896836625689499
5306814937.jpg,12.91119384765625,1.994685883269162,24.428333282470703,0.5667364597320557,0.7169607281684875,3.67289719626168,0.43190238,0.23366003,0.40446442,1773.7461,0.668288,0.02330008,5306814937.jpg,hyperiqa,4,0.04261720333039776
5306909990.jpg,49.04766845703125,7.596453495957547,32.24170684814453,0.0793610215187072,0.2102323621511459,1.33980582524272,0.43417695,0.23720112,0.3271567,14.882878,0.7573276,0.003037846,5306909990.jpg,hyperiqa,4,0.40603598197644786
5308397567.jpg,25.47210693359375,4.904057607761091,51.5697135925293,0.6414057016372681,0.7691813707351685,3.8019801980198,0.5651004,0.3283145,0.11011451,4779.1387,0.21509956,0.02866351,5308397567.jpg,hyperiqa,4,0.022499645432005888
5308844734.jpg,5.69671630859375,3.142365909398417,25.1806583404541,0.598608136177063,0.7200868129730225,3.76190476190476,0.587678,0.25915378,0.32613206,654.472,0.49430978,0.011091097,5308844734.jpg,maniqa,3,0.02601102225531715
5309326426.jpg,7.57708740234375,5.102154773686216,38.06466293334961,0.594798743724823,0.7224754095077515,3.66019417475728,0.48132685,0.34623435,0.09896497,4500.9873,0.16049188,0.027390037,5309326426.jpg,hyperiqa,4,0.009406002701509486
5309442831.jpg,19.63665771484375,3.056158117760307,39.33354568481445,0.5496177077293396,0.6873098611831665,3.65384615384615,0.49337754,0.20562108,0.23296025,3722.2642,0.40855163,0.040241573,5309442831.jpg,maniqa,3,0.10058252370369791
5309538408.jpg,22.37518310546875,5.8898681153832,17.781492233276367,0.3774190247058868,0.5291094183921814,3.08411214953271,0.79533535,0.090329915,0.14155765,35.4004,0.19361925,0.003587639,5309538408.jpg,piqe,2,0.00937379058210519
5310130081.jpg,-5.38409423828125,2.6753872526260416,17.397674560546875,0.5536637902259827,0.7541649341583252,3.66990291262136,0.5491641,0.27006114,0.34750414,619.8705,0.38282117,0.010945047,5310130081.jpg,hyperiqa,4,0.09873331046805456
5310307882.jpg,49.90838623046875,8.211906606350079,43.24069213867188,0.4198183119297027,0.5116254091262817,3.00990099009901,0.18365829,0.26341164,0.3567732,31.262074,0.8528411,0.0019088694,5310307882.jpg,brisque,0,0.04285283503849824
5311906994.jpg,21.05609130859375,3.3249221890295986,13.200801849365234,0.5167564749717712,0.712243378162384,3.48076923076923,0.7439418,0.126087,0.19419788,486.01926,0.4740335,0.0089150155,5311906994.jpg,maniqa,3,0.05000811238687408
5312388504.jpg,16.13348388671875,2.602139825429885,38.7737922668457,0.5562763214111328,0.7190707325935364,3.47286821705426,0.55767304,0.35644218,0.14084575,1284.2926,0.25424686,0.0048961146,5312388504.jpg,maniqa,3,0.10521788115801733
5314378959.jpg,43.75909423828125,7.283880051693484,30.55443382263184,0.1422921568155288,0.3506760001182556,1.96153846153846,0.096392356,0.08377298,0.0,39.741055,0.0,0.0017366194,5314378959.jpg,maniqa,3,0.07326712842244287
531477784.jpg,14.70281982421875,3.187969320524392,24.341102600097656,0.0502621307969093,0.1524645388126373,1.50467289719626,0.20771618,0.23917405,0.26463276,111.67789,0.65302366,0.009120952,531477784.jpg,hyperiqa,4,0.02634002041456185
5314923965.jpg,11.57684326171875,3.620997367500742,7.600977420806885,0.4686579704284668,0.5652420520782471,2.86538461538462,0.5542596,0.06919529,0.18552177,76.85264,0.7375487,0.0061410414,5314923965.jpg,piqe,2,0.15107572043563788
5314968272.jpg,37.15032958984375,3.808351316335871,49.81581878662109,0.3962039351463318,0.6533647179603577,3.3394495412844,0.8104162,0.16149619,0.11130422,3816.1052,0.10381515,0.028561708,5314968272.jpg,hyperiqa,4,0.0543275081920922
5315386438.jpg,19.35308837890625,4.808481057131085,33.50444793701172,0.2573577463626861,0.5142519474029541,2.84210526315789,0.57487875,0.31891397,0.40861225,73.766235,0.50874317,0.0038907474,5315386438.jpg,hyperiqa,4,0.03433462001990817
5316693478.jpg,9.54827880859375,2.211254576008176,26.19190788269043,0.4112860560417175,0.6057147979736328,3.14563106796116,0.48225787,0.27713653,0.119800426,1708.1719,0.28180087,0.020851439,5316693478.jpg,piqe,2,0.022747560481127138
5317045814.jpg,3.59686279296875,3.618658717545991,22.516260147094727,0.5130785703659058,0.7081298828125,3.53921568627451,0.5290379,0.21020418,0.23143786,131.20935,0.5557343,0.0037332282,5317045814.jpg,hyperiqa,4,0.05822386724791562
5318008559.jpg,37.50958251953125,5.634022057417568,40.23941040039063,0.4006721973419189,0.4906053841114044,3.05454545454545,0.6825779,0.12085417,0.19474828,54.903465,0.6346508,0.003753951,5318008559.jpg,brisque,0,0.0005681753657094113
5318152871.jpg,36.12530517578125,5.151182830215773,42.54405975341797,0.3386302888393402,0.4867546856403351,2.80808080808081,0.3947729,0.21466148,0.32736582,56.429413,0.74389404,0.003911448,5318152871.jpg,hyperiqa,4,0.03389865023080185
5318520232.jpg,20.66778564453125,4.068848309681555,47.13216781616211,0.3587058484554291,0.4722117185592651,2.6952380952381,0.52552605,0.37742612,0.00061063585,15371.952,0.00014574637,0.072828084,5318520232.jpg,hyperiqa,4,0.024861196249963857
531889120.jpg,14.09881591796875,3.428888558073953,24.22099876403809,0.5736247301101685,0.7278494834899902,3.63207547169811,0.22674502,0.16567129,0.32584268,996.98627,0.38922447,0.011667239,531889120.jpg,maniqa,3,0.010683295867483178
5320165275.jpg,50.61407470703125,6.054221401820152,54.9965934753418,0.5866397619247437,0.7144757509231567,3.51456310679612,0.7375641,0.22895654,0.0048247008,779.2324,0.024403032,0.0011405012,5320165275.jpg,hyperiqa,4,0.10647567067187236
5320512069.jpg,56.21563720703125,7.181406104262122,56.41853713989258,0.2997269928455353,0.4411385953426361,2.69026548672566,0.12931566,0.060672287,0.099869184,16.6589,0.5868612,0.0013297894,5320512069.jpg,maniqa,3,0.06856277715584902
5320573901.jpg,12.87176513671875,4.382398868001207,8.264447212219238,0.1672494560480117,0.329130083322525,2.16822429906542,0.14408605,0.08047949,0.14993939,47.43162,0.9265147,0.0065272674,5320573901.jpg,hyperiqa,4,0.019778281055557123
5321706893.jpg,27.58782958984375,5.0157491449071445,14.165553092956545,0.4323503971099853,0.5624649524688721,3.07272727272727,0.2915841,0.10327975,0.12933646,92.98734,0.46242294,0.0050794543,5321706893.jpg,hyperiqa,4,0.01699127374639886
5323028515.jpg,32.48211669921875,4.54742688565671,33.77668380737305,0.3956905901432037,0.5249114632606506,2.83783783783784,0.32745823,0.15306178,0.26039985,43.683403,0.82919955,0.003256959,5323028515.jpg,hyperiqa,4,0.078243005014909
5323106663.jpg,22.54534912109375,4.122750449035278,41.82484817504883,0.4363269209861755,0.5254920125007629,2.97196261682243,0.17680472,0.21914855,0.3887338,361.84595,0.59839666,0.0032957562,5323106663.jpg,hyperiqa,4,0.0537228082789456
5323234112.jpg,12.87933349609375,4.077336011658589,44.754638671875,0.3918159008026123,0.5801432132720947,2.91,0.2481487,0.3409986,0.16075882,6405.028,0.45551553,0.014729599,5323234112.jpg,maniqa,3,0.05499848953071673
5324909950.jpg,32.67108154296875,6.767230730638398,37.39775466918945,0.5598965883255005,0.6678879261016846,3.52777777777778,0.35149977,0.19119525,0.23125708,146.26816,0.6588352,0.0030298596,5324909950.jpg,maniqa,3,0.06380421675475523
5325140020.jpg,30.57244873046875,7.152812480218738,24.294607162475582,0.3736815750598907,0.5235224962234497,2.95412844036697,0.17083849,0.082851306,0.30396372,994.7275,0.8693431,0.005409411,5325140020.jpg,niqe,1,0.005530285487005404
5325398566.jpg,18.99310302734375,3.1376286217320906,31.5800724029541,0.3954223990440368,0.6089770197868347,3.10280373831776,0.4194701,0.2301263,0.30111554,565.97565,0.47008622,0.009445168,5325398566.jpg,piqe,2,0.05092414023056424
5326008096.jpg,38.58612060546875,4.490063642096485,31.501829147338867,0.4543395936489105,0.6308082342147827,3.30769230769231,0.758717,0.10278284,0.064341925,97.00272,0.1355126,0.0037425954,5326008096.jpg,hyperiqa,4,0.002200944949131145
5327737580.jpg,7.85687255859375,2.6381713612792232,31.219932556152344,0.4322245121002197,0.5431510806083679,2.94174757281553,0.42987493,0.26874876,0.31622955,288.06677,0.76789933,0.008043125,5327737580.jpg,hyperiqa,4,0.04216336151790623
5328075993.jpg,34.35736083984375,3.300078829216309,33.53362274169922,0.4934045374393463,0.723436713218689,3.44036697247706,0.66579336,0.37223932,0.08042977,1677.835,0.16282213,0.003766831,5328075993.jpg,maniqa,3,0.09665891821105532
5328147958.jpg,35.86932373046875,4.093769681048491,41.08257675170898,0.3002106845378876,0.4599215984344482,2.66666666666667,0.28172222,0.17052633,0.31409883,125.14061,0.84055907,0.007088333,5328147958.jpg,hyperiqa,4,0.007727720136027738
5328853523.jpg,24.21868896484375,4.342439408675852,43.92000579833984,0.5076583623886108,0.6414486765861511,3.14754098360656,0.35800424,0.29018474,0.3127005,9368.668,0.6639372,0.06310795,5328853523.jpg,brisque,0,0.0019744030684747393
5329486988.jpg,27.37322998046875,4.470403580838318,52.52919006347656,0.6611285209655762,0.7223183512687683,3.58653846153846,0.49756494,0.2624782,0.3456101,9989.8545,0.5496989,0.04330804,5329486988.jpg,hyperiqa,4,0.06366563715025864
5329734345.jpg,8.81585693359375,2.543228521925586,15.756495475769045,0.4067841172218323,0.590909481048584,3.21904761904762,0.82007146,0.105437286,0.23982157,202.96326,0.3705664,0.007330588,5329734345.jpg,brisque,0,0.039870073567640496
5333075930.jpg,9.53436279296875,2.044043348282966,28.07267951965332,0.5823453068733215,0.7169390916824341,3.62745098039216,0.46101758,0.15635608,0.28454506,1425.5431,0.8079588,0.025885185,5333075930.jpg,hyperiqa,4,0.0027485500600938906
5333965568.jpg,22.35589599609375,3.721002051598069,29.36274719238281,0.50942063331604,0.7179257869720459,3.75728155339806,0.82169366,0.21135949,0.13512348,766.18866,0.2384345,0.0077272803,5333965568.jpg,hyperiqa,4,0.12341266791044392
5334294455.jpg,49.86676025390625,3.039003885769296,53.52166366577149,0.5220592617988586,0.6624323129653931,3.54128440366972,0.4412209,0.29770747,0.20730704,1920.836,0.31582722,0.018133542,5334294455.jpg,maniqa,3,0.09075516793038707
5335866018.jpg,52.07061767578125,7.085964125513569,32.95622253417969,0.4512642621994018,0.5964709520339966,3.10280373831776,0.3632178,0.07795913,0.12137571,62.11514,0.24457519,0.001579125,5335866018.jpg,piqe,2,0.05880186652002095
5337216786.jpg,18.37005615234375,1.83923275126488,26.403125762939453,0.4065970182418823,0.6889562606811523,3.37984496124031,0.54324454,0.30163604,0.064163655,1076.0038,0.12319308,0.01352907,5337216786.jpg,niqe,1,0.0020032117712753816
5337507620.jpg,36.84466552734375,4.65168269467614,34.65370559692383,0.47649747133255,0.6451097726821899,3.33333333333333,0.36951002,0.20397723,0.2373758,70.62991,0.71593016,0.0023886368,5337507620.jpg,hyperiqa,4,0.029744952966737515
5338193826.jpg,29.62030029296875,4.270609951106345,34.17048645019531,0.4421156644821167,0.523638904094696,3.0,0.42761743,0.15440017,0.37027636,107.78253,0.79770947,0.0043891533,5338193826.jpg,hyperiqa,4,0.08865159220856533
5339188116.jpg,36.02618408203125,3.5907233873898976,49.406532287597656,0.5269280076026917,0.6905585527420044,3.54901960784314,0.6630058,0.28555235,0.37473008,446.32623,0.4073047,0.0049157934,5339188116.jpg,hyperiqa,4,0.016924897000116346
5341341783.jpg,16.54583740234375,3.529572123789628,13.065455436706545,0.2337452173233032,0.2752098441123962,2.14563106796116,0.24472414,0.08150305,0.071889125,193.34042,0.20817043,0.010736594,5341341783.jpg,hyperiqa,4,0.15814885449915383
5341393819.jpg,1.43084716796875,3.5784842780470645,16.633922576904297,0.6410197615623474,0.6902821063995361,3.66666666666667,0.35560104,0.27588397,0.3538009,135.62967,0.7282082,0.0085176155,5341393819.jpg,hyperiqa,4,0.13560001361354646
5342778275.jpg,6.17913818359375,3.734956209267904,14.596263885498049,0.4996527135372162,0.614298403263092,3.00980392156863,0.57856476,0.35468394,0.21135521,298.81042,0.42422807,0.004637045,5342778275.jpg,piqe,2,0.04670070217833899
5342791481.jpg,24.63909912109375,4.780775821940472,29.050933837890625,0.2115366160869598,0.3270935714244842,2.24489795918367,0.49539328,0.1273281,0.33363622,98.61954,0.9073091,0.0054637087,5342791481.jpg,maniqa,3,0.04804220073691745
5343739846.jpg,59.50787353515625,12.613679830539656,50.949703216552734,0.4414558410644531,0.5847292542457581,2.75454545454545,0.1129244,0.09270797,0.06890443,25.252813,0.41136992,0.0013424512,5343739846.jpg,brisque,0,0.14432004132316623
5344616817.jpg,28.67938232421875,3.62024391587347,46.06780624389648,0.4616993367671966,0.672639012336731,3.24778761061947,0.69959164,0.34986296,0.09117792,784.5712,0.11655856,0.0037743645,5344616817.jpg,piqe,2,0.01112517488602105
5346690387.jpg,52.64544677734375,6.378231429092919,37.932411193847656,0.3493912816047668,0.5240692496299744,2.95098039215686,0.78229076,0.20762426,0.21959822,22.647013,0.36055624,0.0022110357,5346690387.jpg,brisque,0,0.003372865593667118
5347056182.jpg,34.46112060546875,5.772135600115026,9.19638442993164,0.1585791856050491,0.2610535621643066,1.7156862745098,0.5381598,0.073497675,0.03963042,45.023952,0.05413902,0.006506981,5347056182.jpg,hyperiqa,4,0.21915109003570787
5347293716.jpg,17.82196044921875,3.4818238147098857,40.222198486328125,0.4703166782855987,0.6190996170043945,3.44,0.5119217,0.34990895,0.18239519,1623.2384,0.25904846,0.010262633,5347293716.jpg,hyperiqa,4,0.17364913979763985
5348237812.jpg,25.41107177734375,3.708448764291732,28.07203483581543,0.2727590501308441,0.3899702429771423,2.44545454545455,0.29991212,0.25285083,0.4080774,161.94096,0.84003687,0.0053335093,5348237812.jpg,hyperiqa,4,0.03119756994798184
5349969174.jpg,42.82098388671875,5.593860126498568,55.63075637817383,0.2120718210935592,0.3304930031299591,2.33,0.2290151,0.3104018,0.22817133,207.96445,0.33427608,0.0021835857,5349969174.jpg,maniqa,3,0.03506466363248162
5350540236.jpg,-3.90899658203125,3.179730896972773,35.29192352294922,0.5318425297737122,0.686758816242218,3.51923076923077,0.756465,0.26323035,0.09734203,4210.7393,0.12322106,0.006797541,5350540236.jpg,hyperiqa,4,0.0012666439954136521
5352670374.jpg,27.08294677734375,3.132638134393059,33.67740249633789,0.5436179041862488,0.6274114847183228,3.42452830188679,0.59816927,0.15733026,0.3572622,321.89542,0.59421057,0.012019846,5352670374.jpg,maniqa,3,0.10636882090281574
5352866440.jpg,10.26654052734375,2.69898770559947,33.926307678222656,0.555470883846283,0.7306599020957947,4.00943396226415,0.69720554,0.24597019,0.2905488,2520.5652,0.36126164,0.010857826,5352866440.jpg,hyperiqa,4,0.3282090288231707
5353332977.jpg,15.43450927734375,3.397785155475716,10.98400592803955,0.3176297545433044,0.3934182226657867,2.48076923076923,0.29561135,0.14243333,0.25361472,149.66537,0.6587188,0.009339013,5353332977.jpg,hyperiqa,4,0.053689794503441135
5353881693.jpg,11.44329833984375,2.6784015506592467,25.256296157836918,0.3540028035640716,0.5493175983428955,3.0,0.22556342,0.13984257,0.16390105,1479.9967,0.60304636,0.030224409,5353881693.jpg,hyperiqa,4,0.0068431841759823975
5354068609.jpg,26.19073486328125,5.314482975672706,46.9940185546875,0.5066916942596436,0.6166616082191467,3.27835051546392,0.14153807,0.20224658,0.28621173,1799.1185,0.8944638,0.0053608185,5354068609.jpg,hyperiqa,4,0.021066202864038708
5354173860.jpg,11.54144287109375,4.35508428609206,34.78554153442383,0.5541635155677795,0.7231472730636597,3.61538461538462,0.6688773,0.15692547,0.16109312,872.94946,0.1596367,0.00454928,5354173860.jpg,hyperiqa,4,0.03790210505574709
535434144.jpg,5.27276611328125,3.524149610337833,35.99687576293945,0.6111633777618408,0.7568560838699341,3.76923076923077,0.8124823,0.1143054,0.07234974,1102.2422,0.084228195,0.008094987,535434144.jpg,hyperiqa,4,0.009413390299783497
5354698.jpg,12.48846435546875,2.784456807406237,20.16315460205078,0.4717997908592224,0.6996980309486389,3.88990825688073,0.68033767,0.2731055,0.29935023,212.09831,0.24049328,0.006466773,5354698.jpg,hyperiqa,4,0.32382535258915457
5354741393.jpg,6.58148193359375,2.406710288001854,22.89204216003418,0.3781068921089172,0.5919817686080933,3.18627450980392,0.572671,0.32843065,0.14179553,432.74396,0.18770172,0.0074107945,5354741393.jpg,hyperiqa,4,0.02077039996996799
535787632.jpg,22.88641357421875,5.661808447714077,30.091472625732425,0.2323431521654129,0.3741673231124878,2.52525252525253,0.17557113,0.17762783,0.4179199,32.565205,0.8926021,0.0032080298,535787632.jpg,maniqa,3,0.15474823529940274
5358352176.jpg,22.81048583984375,3.207386918699567,22.940248489379883,0.2796035706996918,0.3809911906719208,2.50980392156863,0.6938413,0.3311723,0.07479471,175.72485,0.12562673,0.009556589,5358352176.jpg,maniqa,3,0.03688122014968798
5358640896.jpg,37.24554443359375,5.8266735263481015,42.05323028564453,0.5383089780807495,0.6433932185173035,3.52475247524752,0.5977669,0.3217745,0.118350975,13349.421,0.25833368,0.08574926,5358640896.jpg,maniqa,3,0.013646356266881376
5359127660.jpg,31.08856201171875,5.350200477949499,42.05132675170898,0.5711395144462585,0.6447834372520447,3.47524752475248,0.5518009,0.059206214,0.17582321,396.19034,0.5910908,0.0029143933,5359127660.jpg,hyperiqa,4,0.11338282542949418
5359274053.jpg,32.33001708984375,4.803451021791529,54.279579162597656,0.2412758618593216,0.3738639652729034,2.03846153846154,0.3962631,0.29738086,0.2902338,150.55008,0.61973333,0.0048615346,5359274053.jpg,hyperiqa,4,0.3158988794986275
5359786621.jpg,43.86151123046875,3.0518637658298235,43.51040267944336,0.5499063730239868,0.7119529843330383,3.56565656565657,0.24358688,0.29489955,0.079169415,3162.9932,0.27563763,0.021682346,5359786621.jpg,maniqa,3,0.011316827873447899
5360175600.jpg,6.66131591796875,2.5891962128190613,27.18927001953125,0.6435303092002869,0.8114201426506042,3.77272727272727,0.3903376,0.1101487,0.24474546,1630.7924,0.81221944,0.0169347,5360175600.jpg,maniqa,3,0.130630635709303
5360940013.jpg,18.98602294921875,5.354631079121037,27.61676979064941,0.2057247310876846,0.3489958047866821,2.36792452830189,0.5800051,0.28421018,0.15844658,54.580494,0.2599227,0.0035863023,5360940013.jpg,maniqa,3,0.09665033921461097
